date,stock_id,price,volume,market_cap,is_A_share,is_H_share,pair_id,flow_northbound,flow_southbound
2020-01-18,STOCK_01_H,62.255541114069196,64005.38457983524,9371847.608435253,0,1,1,0.0,0.5639101840838587
2020-01-19,STOCK_01_A,76.09049237975007,357345.47883090307,8004693.016150548,1,0,1,7.130281885144353,0.0
2020-01-19,STOCK_01_H,63.265198366503704,324340.43612169754,6866204.505398629,0,1,1,0.0,2.3866178442937374
2020-01-20,STOCK_01_A,75.00171970516416,94074.20762334882,10569398.783303715,1,0,1,-1.8214310691192277,0.0
2020-01-20,STOCK_01_H,63.71498554005313,178603.30165711808,8846014.564380867,0,1,1,0.0,-7.249705008073104
2020-01-21,STOCK_01_A,75.716705080202,367305.65134670574,8520689.593550632,1,0,1,1.9517657775126294,0.0
2020-01-21,STOCK_01_H,62.70613698801327,462056.5536487415,6869747.932530401,0,1,1,0.0,3.4286008114878754
2020-01-22,STOCK_01_A,75.27905411780938,176919.3062355164,14990296.359775037,1,0,1,-3.305362382052458,0.0
2020-01-22,STOCK_01_H,63.11612854912481,203626.4449094963,15073517.44806151,0,1,1,0.0,3.827968433479998
2020-01-23,STOCK_01_A,76.24168612586172,148321.82480026674,6206252.324965967,1,0,1,2.3236246257934736,0.0
2020-01-23,STOCK_01_H,63.255464447429084,156995.49075830582,16790866.494455606,0,1,1,0.0,-7.002569726328959
2020-01-24,STOCK_01_A,76.78082085821808,45576.85995360591,11830350.17880932,1,0,1,-0.8049363948495611,0.0
2020-01-24,STOCK_01_H,63.07982105275175,241691.14609199815,10238301.840362692,0,1,1,0.0,5.675155345083475
2020-01-25,STOCK_01_A,76.52209158521777,81975.08533103786,6067284.571633316,1,0,1,3.291274647084198,0.0
2020-01-25,STOCK_01_H,62.453604778593125,137252.84224465626,12873757.615480788,0,1,1,0.0,-1.2581255129561602
2020-01-26,STOCK_01_A,73.75992736805632,164561.75302750524,7473396.847245404,1,0,1,-5.316547351894574,0.0
2020-01-26,STOCK_01_H,61.58116581673888,161943.11383216424,11751407.676824767,0,1,1,0.0,-5.8996102294001345
2020-01-27,STOCK_01_A,74.01861558133902,106403.66172451712,8499547.653391045,1,0,1,-0.8713799404502165,0.0
2020-01-27,STOCK_01_H,62.985621835019955,470137.31861305557,9829664.261050858,0,1,1,0.0,3.7090682418421848
2020-01-28,STOCK_01_A,74.78781042893489,59063.21037320112,9424355.15639348,1,0,1,3.046983657820381,0.0
2020-01-28,STOCK_01_H,61.64660632088749,101987.47665749009,11991454.82125942,0,1,1,0.0,5.537231408784869
2020-01-29,STOCK_01_A,76.21074135445639,304722.3010590293,6913827.699778653,1,0,1,-2.851714521607652,0.0
2020-01-29,STOCK_01_H,62.62405070620308,83601.71621836851,6895686.838444357,0,1,1,0.0,3.5596031740450695
2020-01-30,STOCK_01_A,75.89429527433202,60856.821518730765,14643575.994188169,1,0,1,3.165504865670297,0.0
2020-01-30,STOCK_01_H,62.047458261360696,182296.35335524988,6346040.4298234405,0,1,1,0.0,-0.4344741075378298
2020-01-31,STOCK_01_A,76.76619329899307,237924.76255265312,9140622.691893943,1,0,1,-2.2583471010450347,0.0
2020-01-31,STOCK_01_H,63.80583947839623,498480.0235285837,7087688.6896016225,0,1,1,0.0,-7.828558878144641
2020-02-01,STOCK_01_A,74.92450301435353,56955.69717578386,9061864.94963986,1,0,1,-6.139023194802239,0.0
2020-02-01,STOCK_01_H,61.97080625582202,113648.20012117283,7081195.484662918,0,1,1,0.0,-2.8863909775190524
2020-02-02,STOCK_01_A,73.3134288733511,465142.5714425522,8808785.949235577,1,0,1,-9.81807065266607,0.0
2020-02-02,STOCK_01_H,60.98095117602154,87913.85083137458,8156251.235136741,0,1,1,0.0,-3.728831969982571
2020-02-03,STOCK_01_A,73.17588939516757,141647.87976740056,8007686.8174780505,1,0,1,13.486427605247354,0.0
2020-02-03,STOCK_01_H,61.57611897393377,117495.28583444837,6811233.25656049,0,1,1,0.0,-4.853787477723861
2020-02-04,STOCK_01_A,73.81210620618648,1550422.4970975416,5412355.726260128,1,0,1,4.065887949861038,0.0
2020-02-04,STOCK_01_H,61.85898202742891,384621.62451911735,9698959.886388903,0,1,1,0.0,-11.714301245722314
2020-02-05,STOCK_01_A,72.67389281726065,213154.38202971948,12542545.297800649,1,0,1,0.10866487053752905,0.0
2020-02-05,STOCK_01_H,61.60630701584268,110223.5469509838,6948870.550574693,0,1,1,0.0,0.13132587551537467
2020-02-06,STOCK_01_A,73.23976101009316,124739.38275493527,6297009.52322915,1,0,1,-3.2681238467871205,0.0
2020-02-06,STOCK_01_H,61.132230013388615,155844.8581099604,11666268.325205315,0,1,1,0.0,6.459956986107713
2020-02-07,STOCK_01_A,73.56671179589422,122269.12916182868,12505667.650444036,1,0,1,-1.8405360827370298,0.0
2020-02-07,STOCK_01_H,60.878255975475454,206338.8149037594,11369144.663167981,0,1,1,0.0,-4.911864046504302
2020-02-08,STOCK_01_A,73.16917541231525,190781.87434910174,11528793.537831781,1,0,1,4.550673348331781,0.0
2020-02-08,STOCK_01_H,60.975429472769505,174794.073635705,5293929.010391358,0,1,1,0.0,3.6518123050787845
2020-02-09,STOCK_01_A,73.52578730962546,239803.73150916948,11944082.910330174,1,0,1,-6.409890872217442,0.0
2020-02-09,STOCK_01_H,62.07226225680944,469852.73668873304,10816080.857275708,0,1,1,0.0,5.312932134683072
2020-02-10,STOCK_01_A,73.61567841612025,152618.02690543802,9999088.672709944,1,0,1,0.3152793897488557,0.0
2020-02-10,STOCK_01_H,61.826673257650064,39286.49898239598,11237637.111047057,0,1,1,0.0,7.07346248657395
2020-02-11,STOCK_01_A,72.55654130346055,1293379.00174228,4868320.5839092005,1,0,1,2.3743462464805503,0.0
2020-02-11,STOCK_01_H,61.52036998680906,251316.49861706907,7195552.438986701,0,1,1,0.0,-12.74153689592584
2020-02-12,STOCK_01_A,72.69077807633245,21745.949293141744,10094423.742410978,1,0,1,9.008725136761301,0.0
2020-02-12,STOCK_01_H,61.17846818030395,213636.38070389925,6443828.645160038,0,1,1,0.0,-6.375116333302554
2020-02-13,STOCK_01_A,72.54197398372602,28903.92121601678,6484164.143554558,1,0,1,5.075303806299289,0.0
2020-02-13,STOCK_01_H,61.23274346885877,147708.96572429195,9030853.1913707,0,1,1,0.0,-3.9552606646606296
2020-02-14,STOCK_01_A,72.30974424726782,111084.53761353773,8959396.213460332,1,0,1,4.334393486378617,0.0
2020-02-14,STOCK_01_H,62.19312976881428,750293.7137194929,13400029.885659963,0,1,1,0.0,7.665054023820416
2020-02-15,STOCK_01_A,72.02332889211552,398458.0731593331,7732478.210462796,1,0,1,-5.6447046181456315,0.0
2020-02-15,STOCK_01_H,61.702168009792906,76216.38973988344,11790235.592393791,0,1,1,0.0,-9.710058600955056
2020-02-16,STOCK_01_A,72.97471623478218,301446.06947508955,6967045.994696452,1,0,1,5.957509727666283,0.0
2020-02-16,STOCK_01_H,61.34781407067879,685454.9332283738,9282646.496406114,0,1,1,0.0,4.2971840398767895
2020-02-17,STOCK_01_A,72.8147122724461,278598.2671719232,9929387.082257314,1,0,1,-0.22374023717075198,0.0
2020-02-17,STOCK_01_H,61.467956792817574,396990.0308614268,14972325.509560836,0,1,1,0.0,-2.4457083858069817
2020-02-18,STOCK_01_A,74.70610082901482,738670.0298479295,11082595.036541516,1,0,1,-0.2676802852480278,0.0
2020-02-18,STOCK_01_H,62.5586640220866,517023.57629271154,9187771.322701162,0,1,1,0.0,9.207919564995828
2020-02-19,STOCK_01_A,73.27404143559298,390775.6132407821,5050006.63567036,1,0,1,5.464205093285107,0.0
2020-02-19,STOCK_01_H,63.25892887186386,86096.69169789639,15557903.022094019,0,1,1,0.0,-0.11240145174203424
2020-02-20,STOCK_01_A,73.79025112158708,244670.9089411427,6740886.457690391,1,0,1,5.996864220688911,0.0
2020-02-20,STOCK_01_H,61.201244734269686,89914.68949145015,10503739.173063237,0,1,1,0.0,-1.4182307155303797
2020-02-21,STOCK_01_A,73.19062513955329,72268.87389184596,11206689.372084728,1,0,1,2.0018463920125296,0.0
2020-02-21,STOCK_01_H,62.72053819524653,691776.8477858003,12094851.507781522,0,1,1,0.0,1.1944129582550964
2020-02-22,STOCK_01_A,72.43765224233064,289707.11854809,6825972.113720677,1,0,1,4.1093042066897105,0.0
2020-02-22,STOCK_01_H,62.084805039471725,171692.6406504419,8158774.689322067,0,1,1,0.0,16.668543179361468
2020-02-23,STOCK_01_A,73.32066021354876,156232.75177401002,6258441.721502164,1,0,1,-3.5093565101952473,0.0
2020-02-23,STOCK_01_H,62.92827464477929,304692.38085787767,8337011.527688293,0,1,1,0.0,-5.8670962766874215
2020-02-24,STOCK_01_A,74.0788480704023,115627.09082867343,11409031.031273415,1,0,1,3.522062566273808,0.0
2020-02-24,STOCK_01_H,63.541998749463545,148697.63278353793,8126254.499827202,0,1,1,0.0,9.094023609448485
2020-02-25,STOCK_01_A,72.63508459118086,208059.74492042628,8566302.238189762,1,0,1,-3.9038869201294375,0.0
2020-02-25,STOCK_01_H,62.749546084621805,114307.55924634017,5626905.984538009,0,1,1,0.0,-0.5648399685616724
2020-02-26,STOCK_01_A,72.50359411435292,639810.9886165921,13002142.554281896,1,0,1,-1.448451097868324,0.0
2020-02-26,STOCK_01_H,63.065804020425595,349363.5220184459,5540951.082190166,0,1,1,0.0,1.732859519248459
2020-02-27,STOCK_01_A,73.31983607091978,591582.1214579509,10119285.309493266,1,0,1,3.801938459043039,0.0
2020-02-27,STOCK_01_H,63.42460993957151,356907.70028539805,7401704.660840259,0,1,1,0.0,-6.278835597548312
2020-02-28,STOCK_01_A,72.82000696207405,173548.73433540814,10292283.794952827,1,0,1,-2.4852457245085686,0.0
2020-02-28,STOCK_01_H,63.439632932857485,223167.31808883278,8035344.0858419975,0,1,1,0.0,-1.2833845450612562
2020-02-29,STOCK_01_A,72.80952926784899,627146.2166454945,9362629.942087155,1,0,1,-6.829501622495106,0.0
2020-02-29,STOCK_01_H,62.370626077054695,239014.15518214417,12620290.680968786,0,1,1,0.0,5.9476080066732235
2020-03-01,STOCK_01_A,71.35851379261052,95037.29888948533,11122786.353551807,1,0,1,3.5678760554307933,0.0
2020-03-01,STOCK_01_H,62.22991090024686,284466.91408509726,9875698.808056153,0,1,1,0.0,8.608302346843065
2020-03-02,STOCK_01_A,72.57596037404491,225530.5680939964,4220359.513913161,1,0,1,3.8594878685736163,0.0
2020-03-02,STOCK_01_H,62.09576942765652,346880.39580172504,5335624.5841894,0,1,1,0.0,-3.074206881717838
2020-03-03,STOCK_01_A,71.61393909903182,221723.80340516753,9238618.298948359,1,0,1,-4.586450943888286,0.0
2020-03-03,STOCK_01_H,62.42193881859912,233478.047644794,9363339.921146743,0,1,1,0.0,-0.2408100108342936
2020-03-04,STOCK_01_A,72.07006182693135,115291.99656668004,9089388.606217638,1,0,1,3.353578421843743,0.0
2020-03-04,STOCK_01_H,62.49989492327709,55776.0872148492,14282541.47943367,0,1,1,0.0,1.3320482505709959
2020-03-05,STOCK_01_A,72.64799933701399,142897.46299859337,5817476.196138066,1,0,1,-1.835675677128633,0.0
2020-03-05,STOCK_01_H,63.3050487300089,256163.41160377796,8507068.410962213,0,1,1,0.0,1.1393983350913768
2020-03-06,STOCK_01_A,72.51466965289423,488519.7943555478,7880606.53157613,1,0,1,-3.1150312247902168,0.0
2020-03-06,STOCK_01_H,63.64302523904284,166718.65723099787,13237625.27130618,0,1,1,0.0,-0.6754130695539594
2020-03-07,STOCK_01_A,74.0109214684677,738352.6720867653,9962263.23383271,1,0,1,3.843410233618005,0.0
2020-03-07,STOCK_01_H,63.63964776804118,64992.443754768035,6098327.931945718,0,1,1,0.0,-1.5963374013063647
2020-03-08,STOCK_01_A,73.29872144222077,252649.35526431556,11624412.6332494,1,0,1,2.6171760058117384,0.0
2020-03-08,STOCK_01_H,63.56252593599324,390254.22469579056,9324531.848872863,0,1,1,0.0,2.050574434083795
2020-03-09,STOCK_01_A,72.17964241865569,682946.647233398,7618127.390950122,1,0,1,-5.5399360609738775,0.0
2020-03-09,STOCK_01_H,63.833970539075196,95813.70480293757,8029200.255761797,0,1,1,0.0,4.606774929016996
2020-03-10,STOCK_01_A,73.260322310886,216254.32696259953,7192669.271139246,1,0,1,-3.766606595338935,0.0
2020-03-10,STOCK_01_H,64.06833929235657,718585.169092284,9450038.326166397,0,1,1,0.0,8.98713580506341
2020-03-11,STOCK_01_A,73.92209552203387,159889.73825271567,12224100.730156776,1,0,1,-5.002087743897656,0.0
2020-03-11,STOCK_01_H,64.58574938884895,154195.52876271194,10155989.808253083,0,1,1,0.0,-3.11356717890108
2020-03-12,STOCK_01_A,73.93078546256741,183490.0205066297,7887528.138497459,1,0,1,7.136832935276477,0.0
2020-03-12,STOCK_01_H,64.20264946130031,55052.70785392831,10563473.865352921,0,1,1,0.0,-8.51633661794466
2020-03-13,STOCK_01_A,73.29574643670105,102087.71402395476,10826233.61352773,1,0,1,3.3122956524813816,0.0
2020-03-13,STOCK_01_H,63.68043641248578,145885.88524383117,6379462.180032346,0,1,1,0.0,8.071836324731668
2020-03-14,STOCK_01_A,71.9365969993668,96307.54021386529,12833463.4028475,1,0,1,2.599673481129161,0.0
2020-03-14,STOCK_01_H,62.29252307029424,125204.97448414697,9198065.448997363,0,1,1,0.0,2.327261795569081
2020-03-15,STOCK_01_A,71.12504503986925,121801.87539026591,6295808.012975148,1,0,1,-5.1669345784185,0.0
2020-03-15,STOCK_01_H,62.20695112702265,215710.52769292108,12559372.208541222,0,1,1,0.0,-6.0841534013656595
2020-03-16,STOCK_01_A,70.41091194164682,266316.41278084996,6901495.299568545,1,0,1,2.325980765131271,0.0
2020-03-16,STOCK_01_H,60.84027077857989,349569.00356030266,8300368.921492716,0,1,1,0.0,4.2638768142992225
2020-03-17,STOCK_01_A,69.46069094204282,180517.25198907146,9640572.095915953,1,0,1,-2.377706482241037,0.0
2020-03-17,STOCK_01_H,60.09432237917463,134385.14045588195,14029835.555742253,0,1,1,0.0,-5.077812766693437
2020-03-18,STOCK_01_A,71.16727746724811,161268.47887199753,6947524.02148657,1,0,1,-7.915570020759505,0.0
2020-03-18,STOCK_01_H,61.55161212718993,409670.0539060835,10373357.557209363,0,1,1,0.0,1.5805303959135417
2020-03-19,STOCK_01_A,70.95798374550014,153756.0483949423,7297517.583855133,1,0,1,4.380668648845662,0.0
2020-03-19,STOCK_01_H,61.24353223283354,86152.17235524494,11797697.561728716,0,1,1,0.0,1.351112306927725
2020-03-20,STOCK_01_A,72.42959743100371,657242.2181001174,9914364.70447277,1,0,1,-2.6293764143933513,0.0
2020-03-20,STOCK_01_H,62.233225002364186,181975.44932483122,5838994.195843815,0,1,1,0.0,3.402620805222214
2020-03-21,STOCK_01_A,71.6080563086098,347171.81977438944,10265922.822750233,1,0,1,0.6356305206715808,0.0
2020-03-21,STOCK_01_H,62.264299634298396,87661.0114697204,8381402.810094225,0,1,1,0.0,2.878793537606416
2020-03-22,STOCK_01_A,71.18981476858158,25816.76645849682,12064245.589491807,1,0,1,2.433729489998772,0.0
2020-03-22,STOCK_01_H,61.75903589646113,174744.36837174025,10622886.612991292,0,1,1,0.0,-0.5121607287454617
2020-03-23,STOCK_01_A,70.9360660518182,211456.4708187533,6541456.55901181,1,0,1,-2.6921504656940964,0.0
2020-03-23,STOCK_01_H,61.085245426532666,214698.0201602164,5938661.197677342,0,1,1,0.0,-4.561571148350572
2020-03-24,STOCK_01_A,71.88528287348097,257832.25055676815,7471984.166965796,1,0,1,4.463336406980543,0.0
2020-03-24,STOCK_01_H,62.29941924930949,84695.99896629144,9870026.643425243,0,1,1,0.0,-3.7803849646939023
2020-03-25,STOCK_01_A,74.14649816551334,138034.8970035336,11529886.713675767,1,0,1,-3.8698164501741705,0.0
2020-03-25,STOCK_01_H,63.17383743021059,64009.247570036394,8188118.634297205,0,1,1,0.0,3.1032987050521634
2020-03-26,STOCK_01_A,73.73710230612761,114885.79327769185,5810815.286669462,1,0,1,11.57268788365911,0.0
2020-03-26,STOCK_01_H,63.42317653539749,103645.23763158922,7891944.428302668,0,1,1,0.0,1.4568304666806533
2020-03-27,STOCK_01_A,73.73012532280323,294794.9976490093,10558588.553566717,1,0,1,-3.257106409141859,0.0
2020-03-27,STOCK_01_H,63.55847513597536,201848.8370900044,7737606.325306867,0,1,1,0.0,-14.600668626531
2020-03-28,STOCK_01_A,74.4186277253741,85678.33772582495,8480507.797044693,1,0,1,8.087235455852023,0.0
2020-03-28,STOCK_01_H,62.97209461360057,179543.15085157164,7301585.534874345,0,1,1,0.0,-2.09709891539053
2020-03-29,STOCK_01_A,72.19311945437143,42770.18417751792,7465634.8210301045,1,0,1,-5.2219863356105805,0.0
2020-03-29,STOCK_01_H,62.82624399785084,80284.3919633703,10770270.910836391,0,1,1,0.0,1.8818224201196154
2020-03-30,STOCK_01_A,74.1065322240299,60174.715439171385,11241738.057102699,1,0,1,-2.44699550306126,0.0
2020-03-30,STOCK_01_H,63.78652369173295,253655.82517570458,8851852.155631902,0,1,1,0.0,2.0428832311172282
2020-03-31,STOCK_01_A,74.21071087999783,328080.63119417074,9922313.200521132,1,0,1,-5.839536918284571,0.0
2020-03-31,STOCK_01_H,64.01171418168565,764357.3185938718,6207080.683451936,0,1,1,0.0,5.772942844367069
2020-04-01,STOCK_01_A,75.37672431167,195949.54343332077,4810685.488745375,1,0,1,3.0401061611781026,0.0
2020-04-01,STOCK_01_H,63.95259608981567,840635.045996629,8543517.207926663,0,1,1,0.0,-3.0451137760042823
2020-04-02,STOCK_01_A,75.63526592795331,120527.95084200463,8115227.515679164,1,0,1,8.592162248980912,0.0
2020-04-02,STOCK_01_H,64.20556943198466,40077.20855433131,8595469.495787632,0,1,1,0.0,-10.110237729703904
2020-04-03,STOCK_01_A,74.5692747508846,109692.98788290774,10966950.100489542,1,0,1,0.2026396396458503,0.0
2020-04-03,STOCK_01_H,63.514667395264134,1010836.3215207572,10145911.031145025,0,1,1,0.0,2.172038236739859
2020-04-04,STOCK_01_A,73.42545740868951,104086.27422491809,15261142.906744557,1,0,1,7.6723061963031505,0.0
2020-04-04,STOCK_01_H,63.885326946431924,146540.96793496772,8797814.822888942,0,1,1,0.0,1.0556789677293115
2020-04-05,STOCK_01_A,72.9945910930259,474990.15549873415,7842336.365526739,1,0,1,-8.193000201662445,0.0
2020-04-05,STOCK_01_H,63.55162894344778,99493.51283132004,5432608.135541818,0,1,1,0.0,2.472798197732889
2020-04-06,STOCK_01_A,75.10959587200024,229349.0472961511,9155517.260580115,1,0,1,5.996905351279878,0.0
2020-04-06,STOCK_01_H,63.90169126206113,195418.99586762924,11588904.62111182,0,1,1,0.0,6.89308608158249
2020-04-07,STOCK_01_A,74.40927518887204,225328.01821006995,8997070.533240288,1,0,1,1.9133787785650902,0.0
2020-04-07,STOCK_01_H,64.92397969846962,111362.2475694156,11643172.21422929,0,1,1,0.0,0.5428812639278688
2020-04-08,STOCK_01_A,72.02389955206922,65957.57904558427,13621571.58100876,1,0,1,-3.385267991971312,0.0
2020-04-08,STOCK_01_H,63.8935647015075,127751.64702126426,7261709.026635026,0,1,1,0.0,-7.31382272688726
2020-04-09,STOCK_01_A,72.06415022938786,639312.1997137652,9318282.550470486,1,0,1,4.695292267498814,0.0
2020-04-09,STOCK_01_H,63.38888450457091,284024.63346474146,7644139.847007962,0,1,1,0.0,-4.595411545190113
2020-01-01,STOCK_02_A,53.2039866213085,32650.019891702705,11675174.951414533,1,0,2,11.813245015183405,0.0
2020-01-01,STOCK_02_H,39.547633097842464,208450.3957875245,9783532.125572298,0,1,2,0.0,-8.603880998579006
2020-01-02,STOCK_02_A,52.86407999290473,494094.67713134974,6081534.203957559,1,0,2,9.183023120648459,0.0
2020-01-02,STOCK_02_H,40.01375573193721,110501.70362756684,14581566.674256558,0,1,2,0.0,-4.739613301986949
2020-01-03,STOCK_02_A,52.9662049502916,246100.29900815556,11006663.229711158,1,0,2,0.38505673526304207,0.0
2020-01-03,STOCK_02_H,40.061281547636945,157071.437404184,16381871.21455921,0,1,2,0.0,-5.296785980714807
2020-01-04,STOCK_02_A,52.15552846691466,77114.59229933392,6376563.194026758,1,0,2,9.480845479347215,0.0
2020-01-04,STOCK_02_H,39.64636911542087,162597.67333532393,14235513.86576068,0,1,2,0.0,-11.546377556065687
2020-01-05,STOCK_02_A,51.992928186101125,422209.17556742654,10996334.200579112,1,0,2,3.9313645104321004,0.0
2020-01-05,STOCK_02_H,39.54672413933258,216980.68741600227,9186389.411012435,0,1,2,0.0,-4.206417588957535
2020-01-06,STOCK_02_A,52.07113507344347,57151.022204595596,11679281.320455927,1,0,2,-3.433067466370992,0.0
2020-01-06,STOCK_02_H,39.58403402463549,205388.95377421807,7058170.508289878,0,1,2,0.0,-2.3501331618116934
2020-01-07,STOCK_02_A,50.64025257961531,188523.5468933723,17296590.786046304,1,0,2,8.479853076695829,0.0
2020-01-07,STOCK_02_H,39.11366152439443,222822.3946127666,13269926.790079169,0,1,2,0.0,-3.1453861586264846
2020-01-08,STOCK_02_A,52.3797210308931,93570.45911425118,10796848.002204072,1,0,2,-0.9442830664348936,0.0
2020-01-08,STOCK_02_H,40.035998968092045,427694.4944513832,6663408.3213260425,0,1,2,0.0,-12.952543862920821
2020-01-09,STOCK_02_A,52.6775545008007,179719.28610598226,8639545.068080358,1,0,2,15.435171282273764,0.0
2020-01-09,STOCK_02_H,39.487171723902144,85774.59428597518,9371770.26310383,0,1,2,0.0,-7.430615210525946
2020-01-10,STOCK_02_A,51.914690108340324,243686.51142234195,9432775.411972694,1,0,2,2.6291338304366096,0.0
2020-01-10,STOCK_02_H,39.26519884288704,322631.37639809685,10435632.911367454,0,1,2,0.0,-1.1954965894308431
2020-01-11,STOCK_02_A,50.4729150531568,62947.95983727104,9899998.780160286,1,0,2,-3.042086143027177,0.0
2020-01-11,STOCK_02_H,38.19553030563351,581964.0842486805,10315100.731292406,0,1,2,0.0,-0.678354173095518
2020-01-12,STOCK_02_A,51.27200339014727,162863.38542678018,9577514.27430364,1,0,2,11.520967656270848,0.0
2020-01-12,STOCK_02_H,38.3776688546889,74643.04732944757,8133459.416581274,0,1,2,0.0,0.6105715263158631
2020-01-13,STOCK_02_A,50.4940822728119,234964.01697753547,6501660.454067332,1,0,2,4.968713195679449,0.0
2020-01-13,STOCK_02_H,38.405461364657256,227233.9681044041,6972441.624456139,0,1,2,0.0,-4.6504589518566695
2020-01-14,STOCK_02_A,50.0946855671263,83250.87424040325,7092301.203759227,1,0,2,7.89915161093959,0.0
2020-01-14,STOCK_02_H,37.56390804172629,221975.9821708899,19897069.8191716,0,1,2,0.0,3.137215209195217
2020-01-15,STOCK_02_A,49.361181891811825,199727.32398067755,9599689.532877365,1,0,2,8.463792814055473,0.0
2020-01-15,STOCK_02_H,36.96815607334093,232845.88085615123,5623182.075231686,0,1,2,0.0,-2.131661234529856
2020-01-16,STOCK_02_A,49.19601666421071,295754.88418652106,10328749.722781481,1,0,2,6.474173455761376,0.0
2020-01-16,STOCK_02_H,37.569062486104336,1568904.4430741258,11840755.92520593,0,1,2,0.0,-1.635242087522764
2020-01-17,STOCK_02_A,50.204793662064795,193742.29066299216,10797036.421039825,1,0,2,4.523739312502599,0.0
2020-01-17,STOCK_02_H,37.51276210303233,173439.29157862917,10294451.199551854,0,1,2,0.0,-2.1646731581497676
2020-01-18,STOCK_02_A,49.05326711427969,594764.3488097937,4790698.274042012,1,0,2,7.5592242327937065,0.0
2020-01-18,STOCK_02_H,36.933832366091806,364300.4788729944,9138970.355297519,0,1,2,0.0,-5.963104831013412
2020-01-19,STOCK_02_A,49.162522656726175,266354.66646112467,7798144.484338443,1,0,2,8.335207901458,0.0
2020-01-19,STOCK_02_H,36.97673887179019,109979.96724948693,5298175.805821524,0,1,2,0.0,-5.95476206238865
2020-01-20,STOCK_02_A,48.23855088939368,206323.82122072642,9164474.177492445,1,0,2,7.654066251428762,0.0
2020-01-20,STOCK_02_H,36.95164982116702,45648.78581880909,10852075.785539743,0,1,2,0.0,-1.1333736902807492
2020-01-21,STOCK_02_A,48.69161102039599,124314.76261872484,8431271.970423082,1,0,2,5.507827196828011,0.0
2020-01-21,STOCK_02_H,36.95007550072437,143560.99027058593,10361531.388509959,0,1,2,0.0,-9.41633070245993
2020-01-22,STOCK_02_A,48.288217980691435,241872.1089743195,7202038.80652275,1,0,2,2.4197024969635788,0.0
2020-01-22,STOCK_02_H,36.05411130826976,71895.09849019296,8533397.451209113,0,1,2,0.0,-12.851250920974085
2020-01-23,STOCK_02_A,48.67333021541446,502132.0486908198,6334680.275805217,1,0,2,3.15780482782375,0.0
2020-01-23,STOCK_02_H,36.18523747571771,160343.91797795627,9525404.524838982,0,1,2,0.0,-1.0198507733359703
2020-01-24,STOCK_02_A,48.46086821586857,49738.05336556195,3907723.8242803905,1,0,2,-3.1634269309314966,0.0
2020-01-24,STOCK_02_H,37.75999812062687,181772.91670443537,6382179.998780707,0,1,2,0.0,-3.2711473605798247
2020-01-25,STOCK_02_A,49.62012046612661,25821.754490099316,11007666.86832288,1,0,2,3.787354947634498,0.0
2020-01-25,STOCK_02_H,36.927102955574064,270179.63072037644,5300029.437977746,0,1,2,0.0,-10.833692332284869
2020-01-26,STOCK_02_A,48.51748289828869,65476.17828807228,11535863.710077493,1,0,2,5.538015934542601,0.0
2020-01-26,STOCK_02_H,36.25829880905953,54514.457585903765,6923726.630869525,0,1,2,0.0,-2.835789444877328
2020-01-27,STOCK_02_A,48.032491317016344,97996.06837532643,6758587.31966709,1,0,2,-3.2925715500508392,0.0
2020-01-27,STOCK_02_H,35.309300034676866,173933.6948405833,8756802.391343527,0,1,2,0.0,-0.902909619385138
2020-01-28,STOCK_02_A,46.61910013126593,304480.804104318,8294586.160210688,1,0,2,2.5314878071667133,0.0
2020-01-28,STOCK_02_H,35.80897828040762,461392.4501785141,13089938.002506826,0,1,2,0.0,0.36361105302771257
2020-01-29,STOCK_02_A,47.65069194083281,392522.031999912,9690539.867860839,1,0,2,3.5340410149421806,0.0
2020-01-29,STOCK_02_H,35.322235133217525,119877.13129432869,6088049.700798385,0,1,2,0.0,2.3023801070492276
2020-01-30,STOCK_02_A,47.93175674583842,182559.15589945845,5269644.6727037905,1,0,2,7.388102068955735,0.0
2020-01-30,STOCK_02_H,35.53990581157336,184182.07959450228,10041764.648324402,0,1,2,0.0,2.809831720172241
2020-01-31,STOCK_02_A,47.901225886542335,558217.6641795457,7407357.708415935,1,0,2,-8.196303369298661,0.0
2020-01-31,STOCK_02_H,36.67692318457883,228915.1995986723,8357293.224659557,0,1,2,0.0,4.212277428924456
2020-02-01,STOCK_02_A,48.661219864599275,472033.79155408946,8338449.5287105795,1,0,2,2.462779816599693,0.0
2020-02-01,STOCK_02_H,35.841048566714825,272219.6277954937,6952228.413548788,0,1,2,0.0,-3.0223053014818535
2020-02-02,STOCK_02_A,48.40522235030928,914051.9439276734,5687768.99801267,1,0,2,4.356971794949908,0.0
2020-02-02,STOCK_02_H,35.58832989151523,571424.644344884,5502408.977898925,0,1,2,0.0,-7.665841200091431
2020-02-03,STOCK_02_A,48.82664759875369,689031.234169026,6975338.900479896,1,0,2,-1.2706664401590384,0.0
2020-02-03,STOCK_02_H,35.65063404354791,273624.8087890422,11832634.986510623,0,1,2,0.0,4.5966120625411415
2020-02-04,STOCK_02_A,47.7161979227307,313748.96029865736,7081580.113188222,1,0,2,9.472267652085915,0.0
2020-02-04,STOCK_02_H,36.2997758277544,134250.79417762355,8547759.872731034,0,1,2,0.0,-9.968609242885517
2020-02-05,STOCK_02_A,47.2047836742408,55025.0170904737,11234176.906291284,1,0,2,2.3156491357260247,0.0
